EmpID,Age,AgeGroup,BusinessTravel,Department,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Over18,RelationshipSatisfaction,StandardHours,WorkLifeBalance
RM216,41,36-45,Travel_Rarely,Sales,3,Life Sciences,1,298,4,Female,3,3,Manager,4,Single,Y,3,80,3
RM243,41,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,334,3,Male,3,2,Research Scientist,1,Divorced,Y,1,80,2
RM301,41,36-45,Travel_Rarely,Sales,4,Life Sciences,1,410,4,Male,3,4,Manager,2,Single,Y,2,80,3
RM347,41,36-45,Travel_Rarely,Research & Development,3,Medical,1,466,4,Male,2,2,Manufacturing Director,2,Single,Y,4,80,3
RM367,41,36-45,Travel_Frequently,Sales,3,Marketing,1,488,1,Male,3,2,Sales Executive,2,Single,Y,3,80,3
RM404,41,36-45,Travel_Rarely,Sales,3,Marketing,1,534,2,Male,4,3,Sales Executive,1,Married,Y,3,80,3
RM447,41,36-45,Non-Travel,Sales,2,Life Sciences,1,599,4,Male,3,2,Sales Executive,4,Single,Y,4,80,3
RM460,41,36-45,Non-Travel,Research & Development,4,Other,1,616,1,Female,2,2,Healthcare Representative,3,Single,Y,1,80,3
RM467,41,36-45,Travel_Rarely,Sales,5,Life Sciences,1,625,2,Female,3,4,Manager,1,Married,Y,2,80,3
RM536,41,36-45,Travel_Rarely,Human Resources,4,Human Resources,1,731,2,Male,2,5,Manager,4,Divorced,Y,2,80,2
RM539,41,36-45,Travel_Rarely,Human Resources,3,Human Resources,1,734,4,Male,2,5,Manager,3,Married,Y,2,80,3
RM668,41,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,927,2,Female,1,1,Laboratory Technician,4,Divorced,Y,3,80,2
RM687,41,36-45,Travel_Rarely,Research & Development,3,Medical,1,957,4,Male,3,1,Laboratory Technician,1,Single,Y,3,80,3
RM717,41,36-45,Travel_Frequently,Research & Development,3,Medical,1,999,1,Male,3,5,Research Director,3,Divorced,Y,2,80,4
RM738,41,36-45,Travel_Rarely,Research & Development,2,Medical,1,1025,4,Female,3,2,Manufacturing Director,3,Single,Y,2,80,3
RM747,41,36-45,Non-Travel,Research & Development,1,Life Sciences,1,1035,2,Female,1,5,Research Director,3,Divorced,Y,2,80,3
RM784,41,36-45,Travel_Rarely,Research & Development,2,Technical Degree,1,1085,2,Female,4,1,Research Scientist,3,Married,Y,3,80,3
RM831,41,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,1158,2,Male,3,1,Laboratory Technician,4,Married,Y,1,80,3
RM865,41,36-45,Non-Travel,Research & Development,2,Life Sciences,1,1210,1,Male,2,1,Research Scientist,1,Divorced,Y,1,80,1
RM952,41,36-45,Non-Travel,Sales,2,Medical,1,1329,3,Male,1,2,Sales Executive,2,Single,Y,1,80,3
RM961,41,36-45,Travel_Frequently,Sales,3,Marketing,1,1349,3,Female,3,2,Sales Executive,1,Divorced,Y,4,80,3
RM989,41,36-45,Travel_Frequently,Research & Development,3,Life Sciences,1,1392,4,Female,3,2,Research Scientist,4,Divorced,Y,1,80,2
RM1029,41,36-45,Travel_Rarely,Research & Development,5,Medical,1,1448,2,Male,4,1,Research Scientist,3,Married,Y,1,80,2
RM1197,41,36-45,Travel_Rarely,Sales,2,Life Sciences,1,1678,4,Male,3,3,Sales Executive,3,Single,Y,4,80,3
RM1219,41,36-45,Travel_Rarely,Sales,3,Marketing,1,1708,4,Male,3,3,Sales Executive,3,Single,Y,2,80,3
RM1229,41,36-45,Non-Travel,Human Resources,3,Human Resources,1,1722,3,Male,1,2,Human Resources,2,Married,Y,2,80,3
RM1267,41,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,1772,3,Male,3,1,Laboratory Technician,1,Divorced,Y,2,80,3
RM1295,41,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1814,2,Male,4,2,Healthcare Representative,2,Single,Y,1,80,1
RM1296,41,36-45,Travel_Rarely,Sales,1,Marketing,1,1815,3,Female,3,3,Sales Executive,3,Divorced,Y,4,80,4
RM1357,41,36-45,Travel_Rarely,Sales,3,Marketing,1,1909,3,Female,3,2,Sales Executive,2,Married,Y,3,80,3
RM1421,41,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1999,4,Male,3,1,Research Scientist,4,Married,Y,1,80,3
RM1446,41,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,2034,1,Female,2,4,Manufacturing Director,2,Married,Y,3,80,3
RM1449,41,36-45,Travel_Rarely,Sales,3,Life Sciences,1,2037,3,Male,2,2,Sales Executive,2,Divorced,Y,3,80,3
RM028,42,36-45,Travel_Rarely,Sales,4,Marketing,1,35,3,Male,3,2,Sales Executive,2,Married,Y,4,80,3
RM198,42,36-45,Non-Travel,Research & Development,2,Medical,1,270,3,Female,3,2,Manufacturing Director,3,Divorced,Y,2,80,3
RM232,42,36-45,Travel_Rarely,Research & Development,2,Technical Degree,1,319,3,Male,3,5,Manager,4,Married,Y,4,80,3
RM254,42,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,347,4,Female,4,2,Research Scientist,1,Single,Y,3,80,3
RM257,42,36-45,Travel_Rarely,Research & Development,3,Medical,1,351,4,Female,2,1,Laboratory Technician,1,Divorced,Y,3,80,3
RM282,42,36-45,Travel_Rarely,Sales,1,Life Sciences,1,387,2,Male,3,2,Sales Executive,3,Married,Y,3,80,3
RM296,42,36-45,Travel_Frequently,Sales,3,Marketing,1,404,3,Female,3,4,Sales Executive,2,Married,Y,4,80,4
RM349,42,36-45,Travel_Rarely,Research & Development,5,Life Sciences,1,468,1,Female,3,4,Research Director,4,Single,Y,2,80,3
RM351,42,36-45,Travel_Rarely,Human Resources,1,Technical Degree,1,470,3,Male,3,1,Human Resources,3,Divorced,Y,3,80,3
RM357,42,36-45,Travel_Rarely,Research & Development,4,Other,1,477,1,Male,2,2,Healthcare Representative,4,Single,Y,2,80,3
RM389,42,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,517,2,Female,3,1,Laboratory Technician,1,Divorced,Y,2,80,3
RM410,42,36-45,Travel_Frequently,Research & Development,2,Life Sciences,1,547,1,Female,3,2,Research Scientist,3,Divorced,Y,2,80,3
RM414,42,36-45,Travel_Frequently,Research & Development,4,Technical Degree,1,551,4,Female,2,2,Healthcare Representative,4,Married,Y,4,80,4
RM442,42,36-45,Travel_Frequently,Research & Development,2,Other,1,591,2,Male,3,1,Laboratory Technician,3,Married,Y,4,80,3
RM452,42,36-45,Travel_Rarely,Research & Development,3,Medical,1,605,4,Male,3,3,Manufacturing Director,1,Married,Y,4,80,2
RM489,42,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,659,3,Female,3,2,Healthcare Representative,4,Married,Y,2,80,3
RM548,42,36-45,Travel_Frequently,Research & Development,3,Medical,1,752,3,Male,4,1,Research Scientist,3,Divorced,Y,4,80,3
RM585,42,36-45,Travel_Frequently,Research & Development,3,Life Sciences,1,809,2,Male,3,5,Manager,4,Divorced,Y,2,80,2
RM598,42,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,827,4,Female,2,2,Manufacturing Director,4,Married,Y,4,80,3
RM605,42,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,836,2,Male,3,2,Manufacturing Director,2,Married,Y,4,80,2
RM633,42,36-45,Travel_Frequently,Research & Development,1,Medical,1,875,2,Male,3,1,Research Scientist,4,Single,Y,4,80,3
RM644,42,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,894,3,Female,4,2,Laboratory Technician,4,Married,Y,2,80,2
RM673,42,36-45,Travel_Rarely,Sales,2,Medical,1,936,3,Female,2,2,Sales Executive,3,Single,Y,1,80,3
RM742,42,36-45,Travel_Rarely,Sales,2,Marketing,1,1029,4,Male,3,5,Manager,3,Married,Y,2,80,4
RM800,42,36-45,Travel_Rarely,Research & Development,2,Medical,1,1109,4,Male,3,4,Manager,1,Married,Y,4,80,3
RM825,42,36-45,Travel_Rarely,Research & Development,3,Medical,1,1148,2,Male,1,2,Laboratory Technician,4,Single,Y,1,80,3
RM839,42,36-45,Travel_Frequently,Sales,3,Life Sciences,1,1167,3,Male,3,4,Sales Executive,1,Single,Y,2,80,2
RM840,42,36-45,Travel_Rarely,Sales,4,Marketing,1,1171,2,Male,3,2,Sales Executive,1,Single,Y,4,80,4
RM879,42,36-45,Non-Travel,Human Resources,5,Medical,1,1231,4,Male,4,2,Human Resources,1,Married,Y,1,80,4
RM888,42,36-45,Travel_Frequently,Research & Development,5,Medical,1,1242,1,Female,3,3,Research Director,1,Married,Y,3,80,3
RM926,42,36-45,Travel_Rarely,Research & Development,4,Medical,1,1292,2,Female,4,2,Research Scientist,2,Married,Y,4,80,3
RM955,42,36-45,Non-Travel,Research & Development,1,Life Sciences,1,1334,3,Male,3,4,Manager,3,Married,Y,4,80,2
RM1000,42,36-45,Travel_Rarely,Human Resources,3,Human Resources,1,1408,3,Female,3,4,Manager,1,Married,Y,3,80,3
RM1051,42,36-45,Travel_Frequently,Research & Development,2,Medical,1,1480,1,Female,3,1,Laboratory Technician,4,Single,Y,3,80,3
RM1089,42,36-45,Travel_Rarely,Research & Development,3,Medical,1,1542,3,Male,2,1,Laboratory Technician,2,Married,Y,2,80,3
RM1094,42,36-45,Travel_Frequently,Research & Development,3,Life Sciences,1,1547,4,Male,3,3,Healthcare Representative,4,Married,Y,3,80,1
RM1130,42,36-45,Travel_Rarely,Research & Development,2,Other,1,1595,4,Male,2,5,Manager,4,Single,Y,4,80,3
RM1264,42,36-45,Travel_Rarely,Research & Development,3,Medical,1,1768,2,Male,3,1,Laboratory Technician,2,Divorced,Y,2,80,2
RM1288,42,36-45,Travel_Rarely,Research & Development,3,Medical,1,1803,2,Male,4,2,Healthcare Representative,1,Married,Y,3,80,2
RM1321,42,36-45,Non-Travel,Research & Development,4,Technical Degree,1,1854,3,Male,3,1,Research Scientist,3,Married,Y,2,80,2
RM1326,42,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1860,4,Male,3,1,Laboratory Technician,3,Single,Y,4,80,3
RM1358,42,36-45,Travel_Rarely,Research & Development,3,Medical,1,1911,3,Male,3,3,Research Director,1,Married,Y,2,80,4
RM1379,42,36-45,Travel_Rarely,Sales,4,Marketing,1,1943,2,Male,3,2,Sales Executive,4,Divorced,Y,3,80,3
RM1405,42,36-45,Non-Travel,Research & Development,2,Life Sciences,1,1976,4,Male,2,2,Research Scientist,3,Single,Y,4,80,3
RM1420,42,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,1998,4,Male,3,2,Research Scientist,1,Divorced,Y,3,80,2
RM1444,42,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,2031,1,Male,3,5,Manager,3,Married,Y,1,80,2
RM036,43,36-45,Travel_Rarely,Research & Development,2,Medical,1,46,4,Female,4,1,Research Scientist,3,Divorced,Y,4,80,2
RM120,43,36-45,Travel_Frequently,Sales,2,Life Sciences,1,158,3,Male,3,4,Manager,4,Married,Y,4,80,4
RM131,43,36-45,Travel_Frequently,Research & Development,3,Medical,1,171,2,Female,4,1,Research Scientist,3,Single,Y,4,80,3
RM194,43,36-45,Non-Travel,Research & Development,3,Medical,1,262,4,Male,4,1,Research Scientist,4,Divorced,Y,4,80,4
RM236,43,36-45,Travel_Rarely,Sales,3,Marketing,1,327,4,Female,3,4,Manager,4,Married,Y,3,80,3
RM316,43,36-45,Travel_Frequently,Research & Development,4,Life Sciences,1,430,3,Female,3,1,Laboratory Technician,4,Single,Y,1,80,3
RM331,43,36-45,Travel_Frequently,Research & Development,4,Life Sciences,1,448,3,Female,2,2,Laboratory Technician,3,Divorced,Y,2,80,4
RM334,43,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,451,3,Female,3,3,Healthcare Representative,1,Married,Y,1,80,2
RM391,43,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,520,1,Male,2,4,Research Director,2,Divorced,Y,3,80,3
RM396,43,36-45,Travel_Frequently,Research & Development,3,Medical,1,525,4,Male,3,1,Laboratory Technician,4,Married,Y,1,80,3
RM397,43,36-45,Travel_Rarely,Research & Development,4,Other,1,526,3,Female,3,2,Healthcare Representative,3,Divorced,Y,4,80,3
RM490,43,36-45,Travel_Rarely,Research & Development,4,Other,1,661,2,Male,2,4,Research Director,4,Divorced,Y,3,80,2
RM492,43,36-45,Travel_Frequently,Research & Development,5,Medical,1,663,4,Male,3,2,Laboratory Technician,3,Divorced,Y,2,80,3
RM549,43,36-45,Travel_Frequently,Sales,3,Life Sciences,1,754,4,Male,2,2,Sales Executive,4,Married,Y,3,80,3
RM610,43,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,843,2,Male,3,4,Research Director,1,Married,Y,3,80,3
RM651,43,36-45,Travel_Frequently,Research & Development,3,Life Sciences,1,902,4,Female,3,2,Healthcare Representative,4,Married,Y,2,80,2
RM662,43,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,920,1,Female,3,2,Manufacturing Director,2,Divorced,Y,3,80,4
RM776,43,36-45,Travel_Rarely,Sales,3,Medical,1,1076,3,Male,2,3,Sales Executive,4,Divorced,Y,3,80,3
RM813,43,36-45,Travel_Frequently,Research & Development,3,Life Sciences,1,1126,3,Female,3,3,Manufacturing Director,1,Married,Y,3,80,3
RM850,43,36-45,Travel_Rarely,Sales,3,Marketing,1,1188,1,Female,1,2,Sales Executive,3,Single,Y,2,80,2
RM899,43,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1255,3,Male,1,5,Research Director,4,Married,Y,2,80,3
RM927,43,36-45,Travel_Rarely,Sales,4,Marketing,1,1293,4,Female,2,3,Sales Executive,4,Single,Y,4,80,4
RM996,43,36-45,Travel_Rarely,Research & Development,3,Medical,1,1402,1,Female,2,2,Research Scientist,3,Single,Y,1,80,1
RM1134,43,36-45,Travel_Rarely,Research & Development,3,Technical Degree,1,1599,4,Male,4,1,Laboratory Technician,2,Divorced,Y,3,80,3
RM1186,43,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,1666,3,Male,2,4,Research Director,3,Married,Y,1,80,3
RM1217,43,36-45,Travel_Rarely,Sales,3,Medical,1,1706,4,Male,3,2,Sales Executive,4,Married,Y,1,80,3
RM1263,43,36-45,Travel_Frequently,Research & Development,3,Technical Degree,1,1767,3,Male,2,1,Research Scientist,3,Married,Y,4,80,3
RM1270,43,36-45,Travel_Rarely,Human Resources,3,Life Sciences,1,1778,2,Male,3,1,Human Resources,4,Single,Y,2,80,3
RM1294,43,36-45,Non-Travel,Research & Development,3,Life Sciences,1,1813,1,Male,3,1,Research Scientist,3,Single,Y,3,80,2
RM1317,43,36-45,Travel_Frequently,Sales,4,Life Sciences,1,1849,1,Male,3,2,Sales Executive,4,Married,Y,3,80,3
RM1331,43,36-45,Travel_Rarely,Research & Development,3,Medical,1,1866,1,Female,2,5,Manager,3,Married,Y,4,80,3
RM1400,43,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1971,1,Male,3,3,Healthcare Representative,3,Married,Y,2,80,3
RM029,44,36-45,Travel_Rarely,Research & Development,4,Medical,1,36,1,Female,2,3,Healthcare Representative,4,Married,Y,4,80,3
RM032,44,36-45,Travel_Rarely,Research & Development,4,Other,1,40,4,Male,3,2,Healthcare Representative,4,Married,Y,4,80,4
RM053,44,36-45,Travel_Rarely,Sales,5,Marketing,1,68,2,Female,3,2,Sales Executive,1,Divorced,Y,3,80,2
RM100,44,36-45,Non-Travel,Research & Development,3,Medical,1,132,2,Male,3,2,Laboratory Technician,2,Married,Y,3,80,4
RM287,44,36-45,Travel_Frequently,Research & Development,3,Life Sciences,1,392,4,Male,3,1,Laboratory Technician,3,Divorced,Y,4,80,1
RM494,44,36-45,Travel_Rarely,Human Resources,4,Life Sciences,1,665,1,Female,2,2,Human Resources,3,Single,Y,2,80,4
RM498,44,36-45,Travel_Rarely,Research & Development,4,Other,1,671,4,Male,3,5,Manager,4,Married,Y,1,80,4
RM544,44,36-45,Non-Travel,Research & Development,3,Medical,1,744,1,Male,1,1,Laboratory Technician,3,Single,Y,3,80,3
RM618,44,36-45,Travel_Rarely,Research & Development,3,Medical,1,852,4,Male,3,2,Healthcare Representative,2,Single,Y,4,80,2
RM632,44,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,874,1,Male,4,1,Laboratory Technician,4,Married,Y,3,80,2
RM659,44,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,913,2,Male,3,1,Research Scientist,1,Married,Y,4,80,3
RM751,44,36-45,Travel_Rarely,Sales,3,Medical,1,1039,4,Female,4,4,Sales Executive,4,Married,Y,3,80,3
RM790,44,36-45,Travel_Rarely,Human Resources,2,Medical,1,1098,2,Male,2,3,Human Resources,1,Married,Y,4,80,3
RM858,44,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,1200,3,Male,3,1,Research Scientist,3,Single,Y,3,80,3
RM863,44,36-45,Non-Travel,Research & Development,3,Life Sciences,1,1206,4,Male,1,1,Research Scientist,3,Single,Y,4,80,3
RM876,44,36-45,Travel_Rarely,Research & Development,4,Other,1,1225,4,Male,3,2,Research Scientist,4,Single,Y,2,80,3
RM892,44,36-45,Travel_Rarely,Research & Development,1,Life Sciences,1,1246,1,Female,4,1,Research Scientist,4,Married,Y,4,80,3
RM908,44,36-45,Travel_Rarely,Sales,3,Marketing,1,1267,2,Male,3,5,Manager,2,Married,Y,3,80,3
RM923,44,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,1288,3,Male,4,5,Manager,1,Divorced,Y,4,80,2
RM929,44,36-45,Travel_Rarely,Research & Development,3,Medical,1,1295,1,Female,3,3,Healthcare Representative,4,Married,Y,4,80,3
RM954,44,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1333,1,Male,3,1,Laboratory Technician,1,Married,Y,3,80,4
RM1043,44,36-45,Non-Travel,Research & Development,3,Life Sciences,1,1471,3,Male,2,1,Laboratory Technician,3,Single,Y,4,80,3
RM1047,44,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1475,4,Male,3,1,Research Scientist,2,Single,Y,3,80,2
RM1052,44,36-45,Travel_Frequently,Sales,5,Marketing,1,1481,1,Female,3,2,Sales Executive,3,Married,Y,3,80,2
RM1063,44,36-45,Travel_Frequently,Research & Development,1,Medical,1,1496,2,Male,3,3,Manufacturing Director,3,Single,Y,2,80,2
RM1079,44,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1523,4,Male,3,4,Research Director,1,Married,Y,3,80,4
RM1141,44,36-45,Travel_Rarely,Research & Development,3,Medical,1,1608,2,Female,3,5,Research Director,4,Divorced,Y,4,80,2
RM1166,44,36-45,Travel_Frequently,Human Resources,5,Human Resources,1,1642,1,Male,3,2,Human Resources,4,Married,Y,3,80,3
RM1201,44,36-45,Travel_Rarely,Human Resources,3,Life Sciences,1,1683,3,Female,3,1,Human Resources,4,Divorced,Y,1,80,3
RM1215,44,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,1703,3,Female,4,3,Healthcare Representative,4,Married,Y,2,80,3
RM1280,44,36-45,Travel_Frequently,Research & Development,2,Medical,1,1792,3,Male,3,1,Research Scientist,2,Divorced,Y,3,80,2
RM1353,44,36-45,Travel_Rarely,Research & Development,4,Life Sciences,1,1903,2,Male,4,2,Healthcare Representative,1,Married,Y,4,80,3
RM1436,44,36-45,Travel_Rarely,Research & Development,3,Medical,1,2020,2,Male,3,1,Research Scientist,4,Single,Y,3,80,3
RM068,45,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,86,2,Male,3,3,Research Scientist,1,Divorced,Y,3,80,3
RM078,45,36-45,Travel_Rarely,Research & Development,4,Other,1,101,4,Male,3,3,Research Director,1,Married,Y,2,80,4
RM142,45,36-45,Travel_Rarely,Research & Development,3,Medical,1,192,3,Male,3,1,Research Scientist,4,Single,Y,2,80,2
RM154,45,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,206,2,Male,3,2,Laboratory Technician,2,Divorced,Y,3,80,1
RM175,45,36-45,Travel_Rarely,Sales,2,Life Sciences,1,240,3,Female,3,2,Sales Executive,1,Divorced,Y,1,80,4
RM195,45,36-45,Non-Travel,Research & Development,2,Medical,1,264,1,Male,2,4,Manager,4,Married,Y,4,80,3
RM219,45,36-45,Non-Travel,Sales,3,Medical,1,302,4,Female,2,3,Sales Executive,4,Single,Y,4,80,3
RM245,45,36-45,Travel_Rarely,Research & Development,3,Other,1,336,3,Male,4,5,Manager,4,Married,Y,3,80,3
RM250,45,36-45,Travel_Frequently,Research & Development,4,Life Sciences,1,341,1,Male,4,2,Manufacturing Director,3,Married,Y,4,80,3
RM269,45,36-45,Travel_Rarely,Research & Development,2,Medical,1,372,3,Male,3,4,Healthcare Representative,4,Married,Y,2,80,3
RM312,45,36-45,Travel_Frequently,Research & Development,3,Life Sciences,1,425,1,Male,3,3,Laboratory Technician,1,Divorced,Y,1,80,3
RM335,45,36-45,Travel_Rarely,Research & Development,4,Other,1,452,4,Male,3,2,Research Scientist,4,Married,Y,1,80,3
RM408,45,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,544,1,Male,3,1,Research Scientist,4,Married,Y,4,80,2
RM453,45,36-45,Travel_Rarely,Sales,3,Other,1,606,4,Male,3,2,Sales Executive,2,Married,Y,2,80,4
RM505,45,36-45,Travel_Frequently,Sales,4,Life Sciences,1,684,1,Female,3,2,Sales Executive,1,Married,Y,4,80,3
RM565,45,36-45,Travel_Rarely,Sales,2,Technical Degree,1,783,2,Male,1,2,Sales Representative,3,Single,Y,1,80,3
RM604,45,36-45,Travel_Rarely,Research & Development,3,Life Sciences,1,834,2,Female,2,1,Research Scientist,3,Single,Y,4,80,3
RM626,45,36-45,Travel_Rarely,Sales,3,Marketing,1,864,4,Male,3,3,Sales Executive,1,Divorced,Y,3,80,3
RM697,45,36-45,Non-Travel,Research & Development,2,Life Sciences,1,972,3,Male,3,2,Laboratory Technician,2,Married,Y,2,80,2
RM714,45,36-45,Travel_Rarely,Research & Development,4,Medical,1,996,4,Female,3,1,Laboratory Technician,4,Divorced,Y,4,80,3
RM719,45,36-45,Non-Travel,Research & Development,2,Life Sciences,1,1002,4,Male,3,2,Laboratory Technician,1,Married,Y,3,80,3
RM756,45,36-45,Travel_Rarely,Sales,2,Life Sciences,1,1045,4,Female,3,4,Manager,4,Married,Y,2,80,4
RM760,45,36-45,Travel_Rarely,Human Resources,4,Medical,1,1049,2,Male,3,1,Human Resources,2,Single,Y,1,80,3
RM806,45,36-45,Non-Travel,Sales,4,Life Sciences,1,1117,2,Female,2,2,Sales Executive,3,Married,Y,4,80,3
RM855,45,36-45,Travel_Rarely,Research & Development,3,Medical,1,1195,1,Female,3,1,Research Scientist,3,Married,Y,3,80,2
RM914,45,36-45,Travel_Rarely,Sales,3,Marketing,1,1277,1,Female,1,5,Manager,2,Single,Y,1,80,3
RM937,45,36-45,Travel_Frequently,Research & Development,3,Medical,1,1306,2,Female,3,5,Manager,2,Single,Y,3,80,3
RM1035,45,36-45,Travel_Rarely,Research & Development,3,Medical,1,1460,2,Male,1,3,Healthcare Representative,1,Divorced,Y,2,80,3
RM1038,45,36-45,Travel_Rarely,Research & Development,3,Technical Degree,1,1465,2,Male,3,3,Manufacturing Director,4,Married,Y,4,80,4
RM1093,45,36-45,Travel_Rarely,Research & Development,3,Technical Degree,1,1546,4,Male,3,1,Research Scientist,4,Married,Y,4,80,3
RM1100,45,36-45,Travel_Rarely,Research & Development,4,Technical Degree,1,1553,1,Male,3,3,Healthcare Representative,2,Divorced,Y,1,80,3
RM1143,45,36-45,Travel_Rarely,Research & Development,5,Medical,1,1611,3,Female,1,2,Laboratory Technician,1,Single,Y,1,80,3
RM1144,45,36-45,Non-Travel,Sales,3,Marketing,1,1612,1,Male,2,2,Sales Executive,1,Married,Y,1,80,3
RM1161,45,36-45,Travel_Rarely,Research & Development,2,Other,1,1635,4,Female,2,2,Manufacturing Director,4,Divorced,Y,1,80,3
RM1222,45,36-45,Non-Travel,Research & Development,1,Life Sciences,1,1712,3,Male,2,3,Healthcare Representative,3,Married,Y,4,80,2
RM1226,45,36-45,Travel_Rarely,Research & Development,2,Technical Degree,1,1719,4,Female,2,4,Research Director,2,Single,Y,3,80,3
RM1244,45,36-45,Travel_Rarely,Human Resources,3,Life Sciences,1,1744,3,Female,1,3,Human Resources,3,Married,Y,3,80,4
RM1315,45,36-45,Non-Travel,Sales,4,Life Sciences,1,1845,3,Female,3,2,Sales Executive,3,Married,Y,2,80,4
RM1347,45,36-45,Travel_Rarely,Research & Development,2,Life Sciences,1,1888,2,Female,2,2,Manufacturing Director,4,Married,Y,4,80,2
RM1363,45,36-45,Travel_Frequently,Research & Development,4,Medical,1,1922,2,Male,3,2,Healthcare Representative,3,Single,Y,3,80,3
RM1455,45,36-45,Travel_Rarely,Sales,3,Life Sciences,1,2046,4,Female,3,2,Sales Executive,3,Single,Y,3,80,3
RM030,46,46-55,Travel_Rarely,Sales,4,Marketing,1,38,2,Female,3,5,Manager,1,Single,Y,4,80,2
RM049,46,46-55,Travel_Frequently,Sales,4,Marketing,1,62,1,Male,3,2,Sales Executive,4,Single,Y,3,80,3
RM080,46,46-55,Travel_Rarely,Human Resources,2,Medical,1,103,2,Male,3,2,Human Resources,2,Divorced,Y,4,80,3
RM090,46,46-55,Travel_Rarely,Sales,2,Medical,1,118,3,Male,2,3,Sales Executive,4,Single,Y,4,80,3
RM094,46,46-55,Travel_Frequently,Research & Development,3,Medical,1,124,3,Male,2,3,Healthcare Representative,1,Married,Y,3,80,2
RM179,46,46-55,Travel_Rarely,Sales,2,Marketing,1,244,2,Female,3,3,Sales Executive,1,Divorced,Y,3,80,3
RM210,46,46-55,Travel_Rarely,Research & Development,4,Medical,1,288,4,Male,3,3,Healthcare Representative,1,Divorced,Y,3,80,3
RM264,46,46-55,Travel_Rarely,Sales,3,Technical Degree,1,363,3,Female,1,4,Manager,2,Married,Y,2,80,2
RM366,46,46-55,Non-Travel,Research & Development,4,Medical,1,487,3,Female,3,2,Manufacturing Director,3,Married,Y,3,80,4
RM413,46,46-55,Travel_Rarely,Research & Development,3,Medical,1,550,3,Female,3,2,Manufacturing Director,3,Divorced,Y,3,80,2
RM430,46,46-55,Travel_Rarely,Research & Development,3,Life Sciences,1,575,1,Male,3,4,Research Director,3,Married,Y,3,80,1
RM434,46,46-55,Travel_Rarely,Sales,3,Marketing,1,580,3,Female,2,3,Sales Executive,4,Married,Y,3,80,3
RM466,46,46-55,Travel_Frequently,Research & Development,1,Medical,1,624,1,Female,3,3,Healthcare Representative,3,Married,Y,4,80,2
RM724,46,46-55,Travel_Rarely,Research & Development,2,Medical,1,1007,4,Male,3,3,Manufacturing Director,3,Divorced,Y,2,80,3
RM771,46,46-55,Travel_Rarely,Research & Development,4,Medical,1,1069,4,Male,3,5,Research Director,4,Divorced,Y,4,80,3
RM779,46,46-55,Travel_Rarely,Research & Development,4,Life Sciences,1,1080,4,Female,2,2,Research Scientist,1,Divorced,Y,1,80,3
RM811,46,46-55,Travel_Rarely,Sales,1,Marketing,1,1124,1,Male,3,4,Manager,3,Married,Y,4,80,3
RM862,46,46-55,Travel_Rarely,Sales,3,Marketing,1,1204,3,Female,3,4,Manager,1,Married,Y,1,80,3
RM870,46,46-55,Travel_Rarely,Research & Development,2,Life Sciences,1,1217,4,Male,3,5,Research Director,2,Married,Y,1,80,3
RM878,46,46-55,Travel_Rarely,Research & Development,4,Technical Degree,1,1228,4,Male,3,2,Manufacturing Director,4,Divorced,Y,3,80,2
RM917,46,46-55,Travel_Rarely,Sales,2,Marketing,1,1280,4,Female,2,5,Manager,2,Married,Y,3,80,3
